person_id,full_name,age,gender,district,socioeconomic_band,education,occupation
P02231,Karthik Hegde,62,M,BTM,Mid,Postgraduate,Shop owner
P02232,Geetha Khan,16,M,Whitefield,Lower-mid,Postgraduate,Vendor
P02233,Sahana Gupta,31,M,Rajajinagar,Mid,Diploma,Vendor
P02234,Bhavani Bhat,38,M,Mangaluru,Lower-mid,Graduate,Clerk
P02235,Reshma Patil,55,F,Jayanagar,Mid,Secondary,Unknown
P02236,Sahana Kumar,23,M,Rajajinagar,Mid,Postgraduate,Driver
P02237,Sandeep Rao,68,M,Jayanagar,High,Primary,Driver
P02238,Imran Patil,31,M,Belagavi,Low,Diploma,Driver
P02239,Shilpa Murthy,23,M,Hubballi,Low,None,Unemployed
P02240,Prakash Shetty,37,M,BTM,Low,Postgraduate,Daily wage
P02241,Nandini Pai,42,M,Mysuru,Mid,Diploma,Vendor
P02242,Vijay Hegde,40,M,Hubballi,Upper-mid,Postgraduate,Vendor
P02243,Sahana Das,33,M,Whitefield,Low,Diploma,Driver
P02244,Deepa Reddy,63,M,Whitefield,Low,None,Clerk
P02245,Vijay Bhat,33,M,BLR South,Lower-mid,Graduate,Daily wage
P02246,Kavya Sharma,38,M,Rajajinagar,Lower-mid,Postgraduate,Clerk
P02247,Karthik Iyer,33,M,Rajajinagar,Lower-mid,Primary,Unemployed
P02248,Geetha Desai,47,M,Mysuru,Lower-mid,Primary,Daily wage
P02249,Reshma Raju,39,M,Belagavi,Low,Postgraduate,Shop owner
P02250,Divya Raju,41,M,Mangaluru,High,None,Vendor
P02251,Santosh Murthy,67,M,Hubballi,High,Graduate,Unknown
P02252,Bhavani Rao,56,M,Mysuru,Low,None,Student
P02253,Jyothi Khan,52,M,Electronic City,Low,None,Clerk
P02254,Sneha Murthy,60,F,Mangaluru,Low,Diploma,Unknown
P02255,Sandeep Joshi,38,M,Electronic City,Mid,Primary,Student
P02256,Imran Pai,38,M,Rajajinagar,Lower-mid,Diploma,Vendor
P02257,Sneha Gupta,17,M,Jayanagar,Lower-mid,Primary,Vendor
P02258,Prakash Reddy,29,M,Mysuru,High,None,Daily wage
P02259,Jyothi Sharma,61,M,Belagavi,Low,Secondary,Daily wage
P02260,Imran Murthy,16,F,Yelahanka,Low,Secondary,Unknown
P02261,Rajesh Hegde,21,M,Rajajinagar,Mid,None,Clerk
P02262,Mahesh Gupta,63,M,Rajajinagar,Low,Postgraduate,Clerk
P02263,Ramesh Rao,58,M,Belagavi,Low,Diploma,Vendor
P02264,Prakash Pai,22,M,Mangaluru,Low,Graduate,Clerk
P02265,Suresh Khan,60,M,KR Puram,Mid,Graduate,Driver
P02266,Ravi Raju,22,F,Mangaluru,Low,Secondary,Vendor
P02267,Priya Rao,30,M,Belagavi,Low,Primary,Vendor
P02268,Lakshmi Bhat,45,M,Electronic City,Low,Primary,Unemployed
P02269,Kiran Raju,62,M,Hubballi,Mid,Secondary,Mechanic
P02270,Vijay Setty,20,F,BTM,Lower-mid,None,Driver
P02271,Nandini Reddy,50,M,Yelahanka,Low,Primary,Vendor
P02272,Manjunath Nayak,42,M,Rajajinagar,Mid,Primary,Clerk
P02273,Bhavani Setty,51,F,Mysuru,High,Graduate,Unknown
P02274,Pooja Sharma,26,F,Mangaluru,Lower-mid,Graduate,Vendor
P02275,Rajesh Khan,27,M,Electronic City,Low,Secondary,Unknown
P02276,Shilpa Raju,67,M,BLR South,Low,Secondary,Mechanic
P02277,Ramesh Sharma,21,F,Jayanagar,Mid,Primary,Unemployed
P02278,Arun Raju,60,M,Jayanagar,Lower-mid,Diploma,Unknown
P02279,Lakshmi Reddy,49,M,Rajajinagar,Mid,Primary,Unemployed
P02280,Yusuf Kulkarni,50,F,Rajajinagar,Lower-mid,None,Student
P02281,Bhavani Gupta,21,M,KR Puram,Lower-mid,Primary,Unemployed
P02282,Sneha Das,70,F,BTM,Upper-mid,Primary,Daily wage
P02283,Bhavani Nayak,55,M,Yelahanka,Mid,Graduate,Daily wage
P02284,Ganesh Sharma,26,M,KR Puram,Low,None,Unemployed
P02285,Ravi Raju,17,M,BTM,Mid,Postgraduate,Unknown
P02286,Faisal Gowda,60,M,Jayanagar,Lower-mid,Graduate,Student
P02287,Deepa Desai,63,F,BLR South,Mid,Secondary,Student
P02288,Vinay Achar,23,F,Mysuru,Mid,Secondary,Clerk
P02289,Naveen Gowda,50,F,Mangaluru,Mid,Graduate,IT worker
P02290,Santosh Das,49,F,Jayanagar,Low,Secondary,Shop owner
P02291,Roopa Reddy,36,M,BLR South,Lower-mid,Diploma,Unemployed
P02292,Imran Kulkarni,19,M,Whitefield,Upper-mid,Diploma,Student
P02293,Pooja Gowda,39,M,Whitefield,Lower-mid,Diploma,Mechanic
P02294,Sandeep Shetty,31,M,Whitefield,Lower-mid,Secondary,Student
P02295,Deepa Naidu,35,F,Mangaluru,Lower-mid,None,Shop owner
P02296,Imran Desai,46,M,Rajajinagar,Low,Graduate,Unknown
P02297,Jyothi Sharma,55,M,BLR South,Mid,Postgraduate,Shop owner
P02298,Priya Nayak,20,M,BLR South,Upper-mid,Diploma,Clerk
P02299,Bhavani Shetty,51,F,Belagavi,Low,Postgraduate,Clerk
P02300,Priya Gupta,46,M,Rajajinagar,Lower-mid,Diploma,Vendor
P02301,Bhavani Desai,20,M,Rajajinagar,Low,None,Driver
P02302,Asha Kulkarni,59,M,BTM,Lower-mid,Postgraduate,Clerk
P02303,Prakash Bhat,26,M,Yelahanka,Mid,Primary,Student
P02304,Bhavani Khan,29,M,Whitefield,Low,None,Mechanic
P02305,Santosh Desai,40,M,KR Puram,Mid,None,Driver
P02306,Asha Patil,62,M,KR Puram,Lower-mid,Primary,Clerk
P02307,Rahul Raju,17,M,Electronic City,Lower-mid,Diploma,Clerk
P02308,Santosh Prasad,52,F,Mysuru,Lower-mid,None,Vendor
P02309,Anita Naidu,31,M,Mysuru,Lower-mid,Secondary,Student
P02310,Lakshmi Sharma,55,F,BLR South,Mid,Secondary,Unemployed
P02311,Santosh Achar,56,M,Whitefield,Low,Primary,Vendor
P02312,Harish Hegde,69,M,Mangaluru,Lower-mid,Postgraduate,Daily wage
P02313,Asha Raju,30,F,Jayanagar,Low,Postgraduate,Unknown
P02314,Meena Prasad,45,M,Jayanagar,Lower-mid,Graduate,Vendor
P02315,Geetha Joshi,21,M,Rajajinagar,Lower-mid,Primary,Mechanic
P02316,Ganesh Patil,18,F,BLR South,Mid,None,Unknown
P02317,Yusuf Das,64,F,Yelahanka,Low,Graduate,Mechanic
P02318,Jyothi Raju,49,F,BLR South,Upper-mid,Primary,Unemployed
P02319,Ravi Joshi,22,M,Yelahanka,Low,Primary,Unknown
P02320,Bhavani Kumar,31,M,KR Puram,Lower-mid,Postgraduate,IT worker
P02321,Mohan Raju,34,F,Mangaluru,Low,Postgraduate,Mechanic
P02322,Suresh Kulkarni,59,M,KR Puram,Mid,Secondary,Driver
P02323,Deepa Gowda,35,M,Jayanagar,Upper-mid,Postgraduate,Unknown
P02324,Santosh Shetty,50,M,Rajajinagar,Lower-mid,Diploma,Student
P02325,Ravi Joshi,24,M,Yelahanka,Low,Postgraduate,Driver
P02326,Shilpa Kulkarni,54,M,Jayanagar,Low,Secondary,Student
P02327,Pooja Khan,20,M,BLR South,Mid,Postgraduate,Clerk
P02328,Lakshmi Prasad,50,M,Belagavi,Low,Secondary,Unemployed
P02329,Pooja Patil,47,F,Yelahanka,Lower-mid,Postgraduate,Unemployed
P02330,Bhavani Setty,22,M,BTM,Lower-mid,None,Unemployed
P02331,Rahul Reddy,49,F,KR Puram,Lower-mid,Graduate,Daily wage
P02332,Ravi Iyer,25,M,Jayanagar,Lower-mid,Postgraduate,Vendor
P02333,Anita Rao,65,M,KR Puram,Lower-mid,Diploma,Shop owner
P02334,Jyothi Rao,43,M,Electronic City,Mid,Diploma,Mechanic
P02335,Jyothi Desai,25,M,Mysuru,Upper-mid,Secondary,Unemployed
P02336,Kiran Patil,35,F,BLR South,Mid,Diploma,Vendor
P02337,Pooja Bhat,31,M,Hubballi,Upper-mid,Postgraduate,Shop owner
P02338,Lakshmi Khan,18,M,Hubballi,Lower-mid,Postgraduate,Daily wage
P02339,Deepa Shetty,58,M,Belagavi,Mid,Graduate,Unemployed
P02340,Yusuf Naidu,52,M,Jayanagar,Upper-mid,Secondary,Unknown
P02341,Priya Kumar,61,F,Whitefield,Mid,Primary,Mechanic
P02342,Mahesh Setty,52,M,Hubballi,Lower-mid,Graduate,Unknown
P02343,Vinay Achar,34,F,Hubballi,Mid,Graduate,IT worker
P02344,Faisal Prasad,34,M,KR Puram,Lower-mid,Postgraduate,Unknown
P02345,Geetha Nayak,37,M,Whitefield,Low,Graduate,Clerk
P02346,Sandeep Kulkarni,66,F,Rajajinagar,High,Primary,Daily wage
P02347,Priya Patil,34,F,Yelahanka,Lower-mid,Graduate,Unemployed
P02348,Prakash Kulkarni,60,M,Mysuru,Lower-mid,Diploma,Daily wage
P02349,Meena Khan,17,M,BTM,Mid,Secondary,Shop owner
P02350,Arun Prasad,54,M,Hubballi,Mid,Secondary,Vendor
P02351,Bhavani Nayak,58,F,BLR South,Upper-mid,Secondary,Unemployed
P02352,Harish Khan,58,M,BTM,Upper-mid,Graduate,Unknown
P02353,Sneha Pai,17,M,BTM,Lower-mid,Secondary,Shop owner
P02354,Vijay Khan,58,M,Mysuru,Lower-mid,Diploma,Student
P02355,Prakash Desai,20,F,Rajajinagar,Low,Diploma,Mechanic
P02356,Anita Achar,69,M,BTM,Mid,Graduate,Student
P02357,Sandeep Pai,64,M,Rajajinagar,Mid,Diploma,Shop owner
P02358,Vijay Patil,53,F,Whitefield,Upper-mid,Secondary,Unemployed
P02359,Ravi Rao,46,M,BLR South,Low,Graduate,Mechanic
P02360,Mahesh Iyer,40,M,BLR South,Low,Diploma,Shop owner
P02361,Rahul Gowda,21,M,Mangaluru,Lower-mid,None,Unemployed
P02362,Manjunath Iyer,49,M,Hubballi,Low,Secondary,Unknown
P02363,Manjunath Raju,36,M,Yelahanka,Mid,Postgraduate,Shop owner
P02364,Rahul Joshi,44,M,Hubballi,Low,Postgraduate,Student
P02365,Arun Desai,33,M,Electronic City,Lower-mid,Graduate,Clerk
P02366,Asha Rao,19,M,Electronic City,Upper-mid,Postgraduate,Mechanic
P02367,Prakash Achar,24,M,KR Puram,Low,None,IT worker
P02368,Karthik Iyer,19,F,Mangaluru,Mid,Graduate,Daily wage
P02369,Mohan Kumar,41,F,Hubballi,Lower-mid,None,Vendor
P02370,Rahul Hegde,45,M,BTM,High,Secondary,Student
P02371,Naveen Hegde,38,F,Yelahanka,Low,Graduate,Daily wage
P02372,Meena Kumar,29,F,BTM,Mid,None,Unknown
P02373,Naveen Kumar,40,M,Yelahanka,Low,Graduate,Student
P02374,Lakshmi Sharma,47,M,KR Puram,Lower-mid,Primary,Vendor
P02375,Rajesh Gowda,58,M,Whitefield,Low,None,Driver
P02376,Kavya Pai,19,M,Yelahanka,Low,None,Daily wage
P02377,Sneha Murthy,34,F,Rajajinagar,Lower-mid,Postgraduate,Clerk
P02378,Anita Iyer,46,M,BTM,Upper-mid,Postgraduate,IT worker
P02379,Yusuf Rao,27,M,BTM,Mid,Diploma,Unknown
P02380,Ramesh Rao,22,M,Whitefield,Lower-mid,Diploma,Driver
P02381,Sandeep Gupta,37,M,Electronic City,Mid,Postgraduate,Unknown
P02382,Rajesh Patil,64,M,Rajajinagar,Upper-mid,Graduate,Vendor
P02383,Kiran Prasad,27,M,KR Puram,Lower-mid,Secondary,Vendor
P02384,Sandeep Sharma,63,M,Belagavi,Mid,Postgraduate,Mechanic
P02385,Asha Achar,23,M,Belagavi,Low,Diploma,Vendor
P02386,Asha Prasad,65,F,BLR South,Lower-mid,None,Mechanic
P02387,Ramesh Nayak,21,M,BTM,Low,Postgraduate,Student
P02388,Ganesh Achar,26,M,Yelahanka,Mid,Postgraduate,Student
P02389,Suresh Pai,50,F,Jayanagar,Mid,Diploma,Unknown
P02390,Vijay Raju,20,M,BTM,Low,Graduate,Driver
P02391,Ganesh Joshi,41,F,Mangaluru,High,Graduate,Unknown
P02392,Ramesh Achar,33,M,Mangaluru,Mid,Secondary,Shop owner
P02393,Ravi Rao,24,F,BLR South,Upper-mid,None,Unknown
P02394,Arun Achar,69,M,Belagavi,Mid,Postgraduate,Clerk
P02395,Yusuf Bhat,57,M,Mangaluru,Lower-mid,Postgraduate,Unknown
P02396,Yusuf Gupta,56,M,Jayanagar,Low,Diploma,Shop owner
P02397,Yusuf Sharma,67,M,BLR South,Mid,Diploma,Daily wage
P02398,Harish Rao,31,F,Yelahanka,Lower-mid,Diploma,Vendor
P02399,Ramesh Achar,27,M,Mangaluru,Lower-mid,Diploma,Daily wage
P02400,Roopa Gowda,62,M,Electronic City,Lower-mid,Graduate,IT worker
P02401,Vinay Gupta,25,F,Mangaluru,Upper-mid,Graduate,IT worker
P02402,Vijay Nayak,36,M,Rajajinagar,Lower-mid,Postgraduate,Unemployed
P02403,Ramesh Pai,59,M,Yelahanka,Mid,Postgraduate,Vendor
P02404,Nandini Reddy,60,M,BLR South,Mid,Secondary,Mechanic
P02405,Vinay Raju,55,M,Electronic City,Lower-mid,None,Daily wage
P02406,Naveen Murthy,50,M,Belagavi,Lower-mid,Secondary,Clerk
P02407,Mohan Rao,49,M,Mangaluru,Lower-mid,Primary,Student
P02408,Roopa Bhat,27,M,Hubballi,High,Postgraduate,Shop owner
P02409,Sandeep Murthy,66,M,Rajajinagar,Upper-mid,Primary,Shop owner
P02410,Sandeep Shetty,37,M,Whitefield,Low,Postgraduate,Student
P02411,Priya Gupta,64,M,Electronic City,Low,Secondary,Mechanic
P02412,Naveen Joshi,26,M,Mangaluru,Low,Postgraduate,Vendor
P02413,Pooja Prasad,54,F,KR Puram,Low,Graduate,Daily wage
P02414,Jyothi Setty,41,M,BLR South,High,Diploma,Shop owner
P02415,Mohan Iyer,70,M,BLR South,Mid,Diploma,Clerk
P02416,Mohan Patil,16,M,Hubballi,Mid,Postgraduate,Shop owner
P02417,Sandeep Gowda,69,M,Electronic City,Mid,Primary,Unemployed
P02418,Rahul Prasad,69,M,Mangaluru,Low,None,Daily wage
P02419,Nandini Hegde,41,M,KR Puram,Low,None,Student
P02420,Ganesh Hegde,22,M,BTM,Lower-mid,Primary,Mechanic
P02421,Karthik Raju,70,F,Jayanagar,Low,Diploma,IT worker
P02422,Ganesh Reddy,17,F,Whitefield,High,Primary,Daily wage
P02423,Santosh Gowda,18,M,BTM,Lower-mid,Graduate,Shop owner
P02424,Kiran Setty,53,M,Mysuru,Low,Postgraduate,Driver
P02425,Karthik Kumar,33,M,Rajajinagar,Upper-mid,Graduate,Shop owner
P02426,Harish Iyer,26,F,KR Puram,Lower-mid,Diploma,Mechanic
P02427,Deepa Pai,65,M,Yelahanka,Mid,Diploma,Shop owner
P02428,Rajesh Murthy,35,F,BTM,Lower-mid,Secondary,Shop owner
P02429,Pooja Raju,58,M,Hubballi,Lower-mid,Graduate,Mechanic
P02430,Nandini Pai,66,M,Mangaluru,Low,Graduate,Driver
P02431,Divya Kulkarni,23,F,Belagavi,Lower-mid,Secondary,Unemployed
P02432,Lakshmi Kumar,18,M,Whitefield,Lower-mid,Primary,Unknown
P02433,Arun Gowda,31,M,Jayanagar,Mid,Secondary,Daily wage
P02434,Shilpa Kumar,36,M,BLR South,Lower-mid,Postgraduate,Mechanic
P02435,Jyothi Raju,27,M,Whitefield,Lower-mid,Graduate,Shop owner
P02436,Roopa Iyer,40,M,Belagavi,Lower-mid,Diploma,Vendor
P02437,Sneha Sharma,56,F,Belagavi,High,Postgraduate,Mechanic
P02438,Vijay Raju,16,M,Mysuru,High,Postgraduate,Driver
P02439,Nandini Bhat,29,F,Jayanagar,Lower-mid,Primary,Shop owner
P02440,Anita Raju,24,M,Jayanagar,Low,Graduate,Driver
P02441,Suresh Desai,35,M,BLR South,Lower-mid,None,Daily wage
P02442,Bhavani Patil,42,M,BTM,Low,Graduate,IT worker
P02443,Harish Kumar,50,M,Electronic City,Lower-mid,Postgraduate,Daily wage
P02444,Meena Rao,66,M,KR Puram,Lower-mid,Secondary,Clerk
P02445,Nandini Gupta,56,M,BTM,Lower-mid,Graduate,Unemployed
P02446,Ganesh Nayak,55,M,Hubballi,Mid,Diploma,Shop owner
P02447,Geetha Raju,22,M,Mysuru,Upper-mid,Postgraduate,IT worker
P02448,Kiran Desai,46,M,Electronic City,Mid,Primary,IT worker
P02449,Shilpa Joshi,57,M,BTM,High,None,Student
P02450,Priya Rao,25,M,Mangaluru,Upper-mid,Primary,Mechanic
P02451,Naveen Shetty,62,M,KR Puram,Mid,Graduate,Daily wage
P02452,Divya Patil,51,M,Rajajinagar,Upper-mid,Secondary,Student
P02453,Geetha Joshi,70,F,Rajajinagar,Lower-mid,Secondary,Clerk
P02454,Prakash Shetty,47,M,Electronic City,Mid,Diploma,Vendor
P02455,Naveen Iyer,34,M,BLR South,Lower-mid,Secondary,Clerk
P02456,Sandeep Das,55,M,Jayanagar,Low,Diploma,Unknown
P02457,Kavya Sharma,16,M,BTM,Lower-mid,Primary,Unemployed
P02458,Pooja Patil,58,F,Electronic City,Mid,Diploma,Daily wage
P02459,Shilpa Das,61,F,KR Puram,Low,Graduate,Shop owner
P02460,Geetha Nayak,25,M,Hubballi,Mid,None,Driver
P02461,Nandini Iyer,62,F,BLR South,Lower-mid,Primary,Unemployed
P02462,Imran Murthy,64,M,Mangaluru,Upper-mid,Postgraduate,IT worker
P02463,Bhavani Prasad,48,F,Electronic City,Lower-mid,Primary,Student
P02464,Yusuf Naidu,27,M,Mysuru,Lower-mid,None,Unemployed
P02465,Rahul Kumar,33,F,Rajajinagar,Upper-mid,Postgraduate,Daily wage
P02466,Sandeep Joshi,36,M,Jayanagar,Lower-mid,Primary,Vendor
P02467,Sandeep Gowda,17,M,Hubballi,Lower-mid,Postgraduate,Unknown
P02468,Harish Achar,17,M,Rajajinagar,Lower-mid,Postgraduate,Shop owner
P02469,Rahul Reddy,55,F,BLR South,Lower-mid,Diploma,Daily wage
P02470,Shilpa Achar,53,M,Mangaluru,High,Primary,Mechanic
P02471,Deepa Desai,25,M,Jayanagar,Low,None,IT worker
P02472,Prakash Sharma,64,M,BLR South,Low,Postgraduate,Daily wage
P02473,Kiran Shetty,40,M,BTM,Upper-mid,None,Daily wage
P02474,Roopa Raju,18,M,Belagavi,Lower-mid,Postgraduate,Shop owner
P02475,Rajesh Patil,28,F,Belagavi,Mid,None,Clerk
P02476,Sandeep Hegde,43,M,Rajajinagar,Lower-mid,Postgraduate,Driver
P02477,Meena Desai,58,F,Mysuru,Low,Secondary,Driver
P02478,Anita Gowda,34,M,Mysuru,Mid,Postgraduate,Shop owner
P02479,Lakshmi Pai,16,M,KR Puram,High,Primary,Unknown
P02480,Santosh Iyer,24,M,Mangaluru,Low,Secondary,Student
P02481,Vinay Gowda,67,M,Hubballi,Low,Primary,Unknown
P02482,Mahesh Naidu,24,M,Mangaluru,Lower-mid,None,Daily wage
P02483,Arun Sharma,23,M,Rajajinagar,Lower-mid,Secondary,Shop owner
P02484,Ganesh Gupta,39,M,BTM,Low,None,Clerk
P02485,Manjunath Raju,65,M,BTM,High,None,Mechanic
P02486,Kiran Naidu,55,M,Rajajinagar,Lower-mid,Secondary,Unemployed
P02487,Naveen Kulkarni,55,M,Belagavi,Mid,None,Mechanic
P02488,Sneha Joshi,17,M,BTM,Low,Secondary,Shop owner
P02489,Anita Pai,36,M,BTM,Upper-mid,Postgraduate,Unemployed
P02490,Arun Setty,61,F,BLR South,Low,None,Unemployed
P02491,Roopa Naidu,41,F,Mangaluru,Upper-mid,Postgraduate,IT worker
P02492,Nandini Khan,66,M,Jayanagar,Lower-mid,Graduate,Student
P02493,Nandini Bhat,43,F,Rajajinagar,Low,None,Driver
P02494,Mohan Sharma,43,M,BLR South,Lower-mid,None,Shop owner
P02495,Kiran Reddy,29,M,Belagavi,Mid,Graduate,Vendor
P02496,Anita Sharma,41,M,Jayanagar,Lower-mid,Diploma,Shop owner
P02497,Imran Gupta,16,M,Belagavi,Mid,Diploma,Daily wage
P02498,Vijay Joshi,17,F,Jayanagar,High,Postgraduate,Unemployed
P02499,Meena Gowda,28,M,Yelahanka,Lower-mid,Primary,Unemployed
P02500,Meena Setty,30,M,BLR South,Upper-mid,Secondary,Student
P02501,Bhavani Murthy,47,M,Yelahanka,Low,Postgraduate,Vendor
P02502,Ravi Kumar,52,M,KR Puram,Lower-mid,Graduate,Student
P02503,Rajesh Khan,61,M,Whitefield,Lower-mid,Primary,Daily wage
P02504,Jyothi Kumar,37,M,Hubballi,Upper-mid,Primary,Unknown
P02505,Asha Rao,68,F,Electronic City,Upper-mid,Diploma,Mechanic
P02506,Sneha Nayak,21,M,Jayanagar,Lower-mid,Primary,IT worker
P02507,Ravi Reddy,19,F,Yelahanka,Lower-mid,None,Clerk
P02508,Pooja Desai,53,M,Jayanagar,Mid,None,IT worker
P02509,Kavya Das,58,M,Whitefield,Low,Postgraduate,Clerk
P02510,Kavya Patil,50,M,Mysuru,Low,Postgraduate,Unknown
P02511,Reshma Joshi,16,M,Hubballi,High,None,Student
P02512,Priya Reddy,32,M,Mysuru,Low,Graduate,Clerk
P02513,Mahesh Das,41,F,Mysuru,High,Postgraduate,Vendor
P02514,Manjunath Hegde,45,M,Hubballi,Low,Diploma,Mechanic
P02515,Mahesh Gupta,63,M,Yelahanka,Upper-mid,None,Driver
P02516,Shilpa Das,34,F,Electronic City,Lower-mid,Secondary,Vendor
P02517,Arun Rao,64,M,BTM,Low,Postgraduate,Shop owner
P02518,Kavya Kulkarni,34,M,Jayanagar,High,Diploma,Unemployed
P02519,Manjunath Setty,68,F,BTM,Upper-mid,Postgraduate,Driver
P02520,Ravi Hegde,45,M,Electronic City,Upper-mid,Graduate,Driver
P02521,Anita Gowda,42,M,BTM,Mid,Postgraduate,Unemployed
P02522,Mohan Shetty,70,F,Mysuru,High,None,Vendor
P02523,Nandini Achar,60,M,Mangaluru,Lower-mid,Graduate,Unknown
P02524,Rajesh Nayak,23,M,Electronic City,High,Postgraduate,Shop owner
P02525,Yusuf Desai,53,F,Hubballi,Lower-mid,None,Shop owner
P02526,Asha Murthy,35,M,BTM,Mid,Diploma,Student
P02527,Bhavani Prasad,63,F,Mangaluru,High,Graduate,Student
P02528,Rajesh Kumar,50,M,BLR South,Low,None,Mechanic
P02529,Karthik Pai,46,M,BTM,Upper-mid,Diploma,Unknown
P02530,Faisal Bhat,54,M,Hubballi,Mid,Primary,Shop owner
P02531,Sahana Achar,68,M,BTM,Mid,Diploma,Shop owner
P02532,Yusuf Nayak,45,M,Yelahanka,Lower-mid,Postgraduate,IT worker
P02533,Deepa Murthy,18,M,Rajajinagar,Mid,Secondary,Daily wage
P02534,Kavya Khan,23,M,BLR South,Lower-mid,Graduate,Vendor
P02535,Priya Das,34,M,Belagavi,Lower-mid,Primary,Student
P02536,Vinay Naidu,22,M,Electronic City,Mid,Postgraduate,Mechanic
P02537,Priya Bhat,56,M,Mangaluru,Upper-mid,Postgraduate,Clerk
P02538,Roopa Iyer,40,M,Belagavi,Low,Graduate,Mechanic
P02539,Ravi Murthy,44,M,BTM,Low,None,Driver
P02540,Jyothi Pai,22,M,BTM,High,Secondary,Unknown
P02541,Geetha Desai,42,M,Mysuru,Low,Graduate,Unknown
P02542,Arun Murthy,50,M,Belagavi,Lower-mid,Graduate,Unemployed
P02543,Sneha Nayak,32,M,BTM,High,Graduate,IT worker
P02544,Mahesh Joshi,20,M,Mangaluru,Upper-mid,None,Clerk
P02545,Manjunath Hegde,69,M,Belagavi,Low,Postgraduate,Unknown
P02546,Naveen Hegde,61,M,Rajajinagar,Low,Postgraduate,Mechanic
P02547,Suresh Pai,27,F,BLR South,Upper-mid,Secondary,Shop owner
P02548,Yusuf Shetty,41,M,Belagavi,Low,Primary,Student
P02549,Reshma Bhat,47,M,Jayanagar,Mid,Diploma,Student
P02550,Imran Hegde,60,M,BLR South,Mid,Diploma,Mechanic
P02551,Manjunath Das,64,M,Belagavi,Low,Graduate,Driver
P02552,Mohan Kulkarni,50,M,Mysuru,Mid,Graduate,Shop owner
P02553,Suresh Iyer,45,F,BTM,Low,None,IT worker
P02554,Reshma Khan,49,F,Jayanagar,Mid,Secondary,Unknown
P02555,Priya Iyer,56,M,Whitefield,Lower-mid,Graduate,Shop owner
P02556,Roopa Patil,60,F,Yelahanka,Mid,Graduate,IT worker
P02557,Divya Prasad,40,M,Belagavi,Upper-mid,None,Student
P02558,Pooja Joshi,32,F,Hubballi,Low,None,Unknown
P02559,Lakshmi Raju,54,M,BLR South,Upper-mid,Diploma,Student
P02560,Geetha Setty,40,F,BLR South,Lower-mid,None,IT worker
P02561,Faisal Khan,59,M,Rajajinagar,Upper-mid,Graduate,Shop owner
P02562,Asha Hegde,42,M,Yelahanka,High,Postgraduate,Driver
P02563,Anita Prasad,53,M,KR Puram,Mid,Diploma,IT worker
P02564,Suresh Reddy,17,M,Hubballi,Lower-mid,Primary,Clerk
P02565,Bhavani Joshi,32,M,Whitefield,Upper-mid,Diploma,Clerk
P02566,Jyothi Kulkarni,43,M,Yelahanka,Low,Diploma,Clerk
P02567,Naveen Kumar,68,F,Whitefield,Lower-mid,Secondary,IT worker
P02568,Rajesh Pai,50,F,Mangaluru,Lower-mid,Secondary,Student
P02569,Arun Hegde,66,M,Mangaluru,Low,Primary,Vendor
P02570,Nandini Murthy,67,M,Yelahanka,Mid,Postgraduate,Driver
P02571,Prakash Pai,60,M,Jayanagar,Lower-mid,Secondary,Unknown
P02572,Mahesh Naidu,30,F,BLR South,Mid,Postgraduate,Mechanic
P02573,Naveen Rao,23,M,Whitefield,Low,Diploma,Mechanic
P02574,Karthik Setty,58,M,Yelahanka,Low,Secondary,Unknown
P02575,Manjunath Iyer,17,M,BTM,Low,None,Daily wage
P02576,Nandini Prasad,68,F,Mysuru,Mid,Postgraduate,Mechanic
P02577,Deepa Kumar,64,F,Mysuru,Low,Diploma,Unknown
P02578,Bhavani Iyer,46,M,Mysuru,Low,None,Driver
P02579,Sandeep Kulkarni,38,M,BLR South,High,Secondary,IT worker
P02580,Lakshmi Setty,42,F,BTM,Mid,Diploma,Daily wage
P02581,Vijay Raju,23,F,BLR South,Low,Secondary,Vendor
P02582,Karthik Pai,30,M,Belagavi,Mid,Diploma,Shop owner
P02583,Deepa Sharma,51,M,Hubballi,Low,Secondary,Shop owner
P02584,Priya Bhat,24,M,Mysuru,Mid,Primary,Shop owner
P02585,Ganesh Murthy,39,F,Whitefield,Low,Postgraduate,Mechanic
P02586,Mohan Bhat,57,M,Hubballi,Lower-mid,Postgraduate,Driver
P02587,Rahul Gowda,23,M,Rajajinagar,Low,Postgraduate,IT worker
P02588,Santosh Gupta,55,M,Belagavi,High,Postgraduate,Unknown
P02589,Faisal Sharma,44,F,Yelahanka,Mid,Primary,Clerk
P02590,Naveen Das,26,M,Mysuru,Lower-mid,Postgraduate,Driver
P02591,Manjunath Das,38,M,Hubballi,Lower-mid,None,Unknown
P02592,Vinay Patil,68,M,KR Puram,Mid,Primary,Unemployed
P02593,Vinay Kulkarni,66,F,KR Puram,Mid,Graduate,Driver
P02594,Reshma Kulkarni,30,M,Rajajinagar,Upper-mid,None,Unemployed
P02595,Anita Prasad,20,M,Yelahanka,Lower-mid,Graduate,Clerk
P02596,Yusuf Gowda,69,M,BTM,Low,Secondary,Student
P02597,Mohan Murthy,43,M,Mysuru,Low,Graduate,Student
P02598,Manjunath Das,54,M,Electronic City,Mid,Graduate,Daily wage
P02599,Suresh Desai,59,M,Belagavi,Mid,Primary,Unknown
P02600,Kiran Nayak,50,M,Mysuru,Lower-mid,Secondary,Shop owner
